message_size_kb,transfer_steps,connection_quality,has_urgent_keyword,has_link,is_spam,is_lost
7.77,16,0.874,1,0,1,1
21.54,6,0.777,0,0,0,0
10.74,6,0.38,0,1,1,0
23.32,3,0.995,0,0,0,1
57.25,6,0.432,0,0,1,1
38.24,20,0.782,0,0,0,1
6.35,5,0.636,0,1,0,0
39.88,14,0.399,0,0,0,1
125.36,8,0.824,1,0,1,0
22.81,7,0.469,0,0,0,0
16.12,6,0.512,0,1,0,0
116.38,22,0.374,0,0,0,1
72.68,5,0.409,1,0,0,1
10.34,5,0.828,0,0,0,0
65.35,16,0.197,0,0,0,1
123.54,16,0.625,1,0,1,0
259.1,5,0.804,0,0,0,0
47.38,4,0.554,0,0,0,0
54.45,8,0.427,0,0,1,1
81.33,4,0.791,0,0,0,0
798.55,3,0.515,0,0,0,0
27.53,4,0.847,0,0,0,0
61.59,4,0.735,0,0,0,1
37.33,2,0.711,0,0,0,0
97.05,3,0.787,0,0,0,0
117.48,9,0.139,0,1,1,1
47.18,30,0.314,1,0,0,1
42.9,23,0.385,0,1,1,1
299.67,5,0.915,0,1,1,0
28.25,4,0.852,0,0,0,0
170.7,21,0.174,0,0,0,1
28.09,6,0.316,0,0,1,1
35.67,32,0.108,0,0,0,1
118.8,15,0.269,0,0,0,1
25.98,6,0.884,0,0,0,1
117.35,16,0.371,0,0,0,1
37.33,5,0.688,0,0,0,0
1.0,2,0.407,0,0,0,1
37.27,13,0.814,0,0,0,0
905.94,13,0.42,0,0,1,1
27.68,5,0.655,0,0,1,0
38.09,2,0.682,0,0,1,1
8.49,4,0.715,0,0,0,0
34.94,14,0.162,0,0,0,1
81.33,21,0.485,1,0,0,1
31.37,19,0.816,1,1,1,0
17.16,5,0.828,0,0,1,0
34.88,6,0.783,0,0,0,1
94.97,7,0.843,0,0,0,0
128.18,3,0.825,0,0,0,0
9.71,5,0.701,0,0,0,0
33.1,12,0.419,0,0,0,1
32.22,7,0.466,1,0,0,1
80.67,8,0.572,0,0,0,1
23.44,21,0.459,0,0,0,1
131.8,18,0.426,1,0,1,0
65.01,13,0.377,0,0,0,1
109.45,10,0.786,1,0,0,1
14.15,6,0.519,0,1,1,0
80.09,6,0.532,1,0,1,1
95.72,14,0.124,0,0,0,1
27.45,16,0.421,0,0,0,1
83.27,18,0.0,0,0,0,1
37.77,5,0.764,0,0,0,0
27.62,17,0.162,0,0,0,1
37.14,9,0.211,0,0,1,1
147.94,4,0.589,0,0,1,0
44.73,5,0.677,0,0,1,1
10.12,11,0.68,0,0,0,1
30.3,17,0.449,0,0,0,1
29.72,18,0.588,0,0,1,1
22.24,4,0.742,0,0,0,0
35.19,5,0.83,0,0,0,0
76.23,4,0.749,0,0,0,0
88.64,8,0.756,1,1,1,0
30.51,16,0.259,0,0,0,1
35.37,5,1.0,0,0,1,0
54.35,6,0.91,0,1,1,0
156.16,4,0.798,1,1,1,0
105.58,11,0.456,1,0,1,0
56.89,6,0.839,0,0,0,0
14.48,5,0.75,0,0,1,1
42.19,12,0.178,0,0,0,1
43.27,7,0.503,1,0,1,0
121.92,4,0.716,1,0,0,0
36.15,6,0.948,0,0,0,0
19.26,4,0.97,0,0,0,0
104.43,27,0.684,1,1,1,0
32.42,1,0.812,0,0,0,0
108.27,12,0.169,0,0,1,1
86.69,3,0.767,0,0,0,1
5.89,6,0.583,1,0,0,0
36.11,6,0.482,0,0,0,0
19.31,4,0.679,0,0,0,1
64.16,3,0.718,0,0,1,0
31.41,6,0.917,0,0,0,0
22.31,6,0.425,1,0,0,0
49.27,19,0.174,0,0,0,1
43.06,4,0.695,0,0,1,0
42.04,9,0.422,1,0,1,0
22.72,12,0.044,0,0,1,1
15.45,4,0.653,0,0,0,0
81.82,6,0.979,0,0,0,0
9.27,6,0.792,0,1,1,0
6.26,11,1.0,1,0,0,0
88.95,3,0.695,0,0,0,0
140.04,9,0.655,1,1,1,0
25.97,4,0.618,0,0,0,0
58.19,26,0.452,1,0,0,1
95.76,7,0.654,0,0,0,0
149.27,6,0.596,0,1,1,1
22.47,8,0.912,0,0,0,1
94.16,5,0.771,0,0,1,0
59.11,13,0.171,1,0,0,0
122.47,14,0.6,0,0,0,1
74.95,3,0.433,0,0,1,1
9.7,4,0.688,0,0,1,1
22.82,4,0.53,0,1,1,0
34.99,3,0.798,0,0,1,0
38.85,3,0.795,0,0,0,0
5.08,7,0.697,1,0,1,0
16.97,25,0.648,0,0,0,1
19.33,3,0.553,1,1,1,0
71.0,6,0.142,0,0,0,1
31.12,4,0.783,0,0,0,0
21.62,7,0.411,0,1,1,1
31.04,7,0.599,0,0,0,1
54.81,5,0.942,0,1,0,0
119.6,19,0.208,0,0,0,1
123.04,15,0.406,0,1,1,1
121.59,5,0.667,1,0,0,1
74.28,4,0.8,0,0,0,0
23.63,5,0.793,0,0,0,0
180.79,9,0.583,0,0,0,0
66.03,6,0.501,0,0,1,0
116.14,2,0.529,1,0,1,0
10.48,5,0.6,0,1,1,0
38.08,7,0.745,0,0,0,1
77.37,21,0.478,1,0,0,1
13.33,3,0.734,0,0,0,0
6.36,3,0.81,0,0,0,1
49.72,12,0.184,0,0,0,1
57.53,4,0.867,0,0,1,1
115.73,7,0.9,0,0,1,1
33.5,12,0.188,0,0,0,0
16.18,9,0.878,1,1,1,1
50.88,6,0.534,0,0,0,0
25.21,6,0.493,0,0,0,1
50.34,16,0.558,0,1,1,1
168.91,16,0.121,0,1,1,1
1056.19,9,0.64,1,0,0,1
57.17,12,0.111,0,0,1,1
88.8,11,0.586,1,0,0,1
103.88,8,0.468,1,0,0,0
55.53,1,0.342,0,1,1,1
94.29,27,0.569,0,0,1,1
25.86,8,0.6,0,0,1,0
43.89,6,0.118,1,0,0,1
6.44,6,1.0,0,0,0,0
20.11,7,0.0,0,0,0,1
102.4,12,0.598,1,0,1,0
8.98,5,0.714,0,0,0,0
24.54,4,0.847,1,0,1,1
60.29,18,0.338,0,0,0,1
41.81,24,0.041,1,1,0,1
80.7,15,0.069,1,0,1,1
79.85,5,0.372,0,1,1,0
15.32,6,0.835,1,0,0,1
19.59,7,0.629,0,0,0,1
33.06,5,0.641,0,0,0,1
20.08,4,0.916,0,0,1,0
23.08,2,0.604,0,0,0,0
34.41,14,0.316,0,0,0,0
19.69,12,0.609,1,0,1,0
35.31,2,0.469,0,0,0,0
35.27,16,0.392,0,0,0,1
76.17,15,0.458,0,0,0,1
15.89,1,1.0,0,0,0,1
39.37,5,0.855,0,0,0,0
20.01,2,0.783,1,1,0,1
47.31,14,0.362,0,0,1,0
86.71,4,0.583,1,0,0,1
157.93,5,0.897,0,0,0,1
76.68,9,0.402,0,1,1,0
35.97,11,0.61,0,0,0,1
46.56,27,0.955,0,0,0,0
3.97,5,1.0,0,0,1,0
40.43,4,0.874,0,0,0,0
56.21,6,0.946,1,0,1,1
75.29,14,0.183,0,0,0,0
41.31,14,0.482,0,0,1,0
107.74,13,0.315,0,0,0,1
64.47,7,0.615,1,0,0,1
20.51,25,0.878,1,1,1,1
20.63,16,0.264,0,0,0,1
93.94,6,0.714,0,0,0,1
44.47,8,0.541,0,1,1,1
22.44,15,0.085,0,0,0,1
63.24,5,0.403,1,0,0,1
45.23,10,0.173,0,0,1,1
73.96,8,0.149,1,0,1,1
21.15,2,0.537,0,0,1,0
70.68,18,0.356,0,1,1,1
103.26,8,0.533,0,0,0,1
13.56,11,0.454,0,0,0,0
27.05,7,0.578,1,0,1,0
96.82,5,0.606,1,0,1,0
26.93,9,0.056,0,0,1,1
1095.24,7,0.71,1,0,0,0
48.39,4,0.917,0,0,0,0
20.34,10,1.0,0,0,1,0
66.84,10,0.622,0,1,1,1
69.53,4,0.096,1,0,1,1
71.37,5,0.858,0,0,1,0
79.88,22,0.308,0,0,1,1
50.47,7,0.659,1,1,1,0
47.24,6,0.687,0,0,0,1
40.19,5,1.0,0,0,0,0
81.06,17,0.061,0,1,1,1
39.76,15,0.195,0,0,0,0
11.95,33,0.128,1,0,1,1
45.93,1,0.971,1,0,1,1
13.47,3,0.725,0,0,0,0
20.63,5,0.608,0,0,0,0
52.15,5,0.793,0,0,0,0
2.87,27,0.92,0,0,0,0
32.05,16,0.253,0,0,0,0
63.41,11,0.763,0,0,1,1
10.46,5,0.668,0,0,1,1
37.73,5,0.765,1,1,1,0
147.05,1,0.594,0,0,0,0
17.38,7,0.841,0,0,0,0
22.23,9,0.499,0,1,1,0
29.04,3,0.701,0,0,0,0
39.8,7,0.8,0,1,1,1
32.63,17,0.0,1,0,1,1
21.55,8,0.813,0,0,0,0
35.67,3,0.922,0,0,0,1
31.06,4,0.731,0,0,0,1
198.45,13,0.576,0,0,0,1
770.46,21,0.24,0,0,0,1
20.67,4,0.701,0,0,1,0
69.44,9,0.191,0,0,1,1
31.18,23,0.361,0,0,0,1
89.02,3,0.859,0,0,0,0
49.09,11,0.339,1,0,0,1
10.25,5,0.958,0,0,0,0
127.25,27,0.444,0,1,1,1
34.93,6,0.911,0,0,0,0
44.49,4,0.617,0,0,1,1
6.94,8,0.987,0,1,1,0
72.15,11,1.0,1,0,0,0
68.67,4,0.587,0,0,0,1
94.85,5,0.769,1,1,1,0
45.09,10,0.384,0,0,1,1
18.96,1,0.959,0,0,1,0
25.75,4,0.994,0,0,1,0
35.6,2,0.657,0,0,1,1
66.03,3,0.458,0,0,1,0
99.73,7,0.665,0,0,1,0
113.55,9,0.758,1,0,1,0
13.43,7,0.937,0,0,0,0
5.28,4,0.897,0,0,0,0
59.72,4,0.466,1,0,0,1
75.62,1,0.575,0,1,1,0
56.04,13,0.0,0,0,0,0
6.94,8,0.564,0,0,1,1
91.49,11,0.155,0,0,1,0
45.59,22,0.348,0,0,0,1
39.15,7,0.939,0,0,0,1
51.79,14,0.626,0,0,0,0
6.46,11,0.695,1,1,1,0
32.34,5,0.935,0,0,0,0
28.93,4,0.736,0,0,0,0
12.38,5,0.54,0,0,0,0
35.8,6,0.438,0,0,1,1
20.52,4,0.867,0,0,0,0
16.07,3,0.947,0,0,0,0
32.2,15,0.327,1,0,1,1
25.57,5,0.313,0,0,0,1
18.72,4,0.791,0,0,0,0
123.55,4,0.491,0,0,0,0
34.02,4,0.317,0,0,0,1
61.49,7,0.375,0,1,1,1
23.69,10,0.278,0,0,0,1
96.6,24,0.486,0,0,1,1
8.67,2,0.894,0,0,0,0
115.21,11,0.561,0,0,0,0
44.19,3,0.788,1,0,0,0
44.32,7,0.751,0,0,0,1
34.04,24,0.51,0,0,0,1
46.87,5,0.822,0,0,1,1
108.96,4,0.875,0,0,0,0
11.33,17,0.951,0,0,1,0
93.35,13,0.136,0,0,1,1
43.48,6,0.723,1,0,1,1
30.65,18,0.292,0,0,1,1
32.7,7,0.819,0,0,1,0
129.18,6,0.829,0,0,1,0
39.33,9,0.669,0,0,0,1
40.96,6,0.286,0,0,0,1
31.22,6,0.808,0,0,0,1
20.16,5,0.578,0,1,0,1
42.07,16,0.147,0,0,0,1
81.11,14,0.093,0,0,0,1
63.22,11,0.287,0,0,0,1
114.85,5,0.725,1,0,0,1
8.26,10,0.18,0,0,1,1
19.34,9,0.118,0,0,0,1
759.52,2,0.841,0,0,0,0
54.74,5,0.67,0,1,1,0
126.9,16,0.081,1,0,1,1
51.44,8,0.036,0,0,1,1
29.73,8,0.913,1,1,1,0
38.32,4,0.738,0,0,0,0
25.44,8,0.066,0,0,0,1
78.36,4,0.594,0,1,1,1
32.99,9,0.331,0,0,0,1
117.8,13,0.391,0,0,1,0
13.62,8,0.687,0,0,0,0
4.97,4,0.83,0,0,0,1
42.16,7,0.862,0,0,0,0
81.9,12,0.165,0,1,1,1
9.56,5,0.986,0,0,0,0
23.24,1,0.488,1,0,1,1
19.6,9,0.737,0,0,0,0
99.74,10,0.686,0,1,0,0
6.02,13,0.345,0,0,0,1
30.12,5,0.649,1,1,1,0
27.97,4,0.508,0,0,0,0
98.57,15,0.232,0,0,0,1
34.83,6,0.587,0,0,0,1
88.3,3,0.862,0,0,0,1
20.01,4,0.652,1,0,0,0
93.41,29,0.194,0,1,1,1
23.28,4,0.187,0,1,1,1
37.83,4,1.0,0,0,0,1
21.69,10,0.238,0,0,1,1
423.8,9,0.282,0,0,0,1
39.77,9,0.397,0,0,1,0
47.77,12,0.512,0,0,0,1
36.59,8,0.978,0,0,0,0
23.22,7,0.78,0,0,0,0
208.58,16,0.844,0,0,0,1
61.4,6,0.791,0,0,0,1
22.05,7,0.559,0,0,0,1
6.26,4,0.769,0,0,0,1
45.48,10,0.329,0,0,0,0
48.11,12,0.285,0,0,0,1
6.01,13,0.662,0,0,0,1
70.03,7,0.691,0,0,0,1
57.12,7,0.733,0,0,1,1
18.13,7,0.856,0,0,0,1
117.93,15,0.579,0,0,0,1
171.88,15,0.556,1,0,1,1
14.36,5,0.811,0,0,1,1
24.3,17,0.27,0,0,0,1
17.8,5,0.422,1,0,0,0
116.41,33,0.305,0,0,0,1
27.12,4,0.931,0,0,0,0
52.02,5,0.669,0,0,0,1
28.05,4,0.938,0,0,1,0
52.16,18,0.0,0,0,1,1
29.33,10,0.604,0,0,0,1
28.54,7,0.863,0,1,0,1
48.37,4,0.872,0,1,1,1
40.45,4,0.868,0,0,0,1
38.59,7,0.707,0,0,0,1
74.5,24,0.623,0,0,0,1
48.67,5,0.823,0,0,0,0
24.58,5,0.991,0,0,0,0
44.16,14,0.156,0,0,0,1
24.07,4,0.707,0,0,0,0
6.94,16,0.126,0,0,1,1
42.78,6,0.611,0,0,1,0
44.94,16,0.659,0,1,1,1
18.93,4,0.745,1,1,1,0
120.39,20,0.0,0,0,0,1
34.18,8,0.758,0,0,0,1
21.94,7,1.0,0,0,0,0
22.93,5,0.84,0,0,0,0
19.57,7,0.494,0,0,0,0
56.57,5,0.933,0,0,0,1
21.14,7,0.683,0,0,0,1
47.05,5,0.962,0,1,1,0
27.27,7,0.788,0,0,0,1
34.47,5,0.986,0,0,0,0
7.11,6,0.949,0,0,1,0
12.77,1,0.825,0,1,1,1
6.01,7,0.716,0,0,0,0
41.63,15,0.233,0,1,1,1
65.03,3,0.731,0,0,0,0
194.67,6,0.603,0,0,0,1
207.04,16,0.358,0,0,0,1
76.3,6,0.871,0,1,0,0
45.08,13,0.144,0,0,0,1
60.1,11,0.579,0,1,1,1
79.98,6,0.727,0,1,1,1
45.06,13,0.783,1,0,0,0
52.99,7,0.57,0,0,0,1
63.61,2,0.474,0,0,1,0
83.75,3,0.763,0,0,0,0
46.1,18,0.278,0,0,0,1
73.2,4,0.873,0,1,1,0
51.95,24,0.486,1,0,1,1
55.88,4,0.587,0,0,0,0
16.51,16,0.161,0,0,0,1
103.36,5,0.655,0,1,0,0
58.88,4,0.851,0,0,1,0
19.39,4,0.953,0,0,1,0
65.04,9,0.471,0,0,1,1
18.23,4,0.838,0,0,0,0
10.21,2,0.963,0,0,1,0
88.2,9,0.745,0,0,1,0
8.22,5,0.626,0,1,1,1
221.34,19,0.476,0,0,0,0
41.54,5,0.727,0,1,1,1
12.98,2,0.653,1,0,0,0
46.87,4,0.812,0,1,1,0
6.72,5,0.879,0,0,0,1
63.29,4,0.916,0,0,0,0
40.25,6,0.83,0,0,1,0
30.42,6,0.833,1,0,1,0
65.7,31,0.249,0,0,0,1
4.17,5,0.441,0,1,1,0
19.34,7,0.686,0,1,1,0
17.32,11,0.213,0,0,0,1
44.9,4,0.721,1,0,1,1
15.54,7,0.602,1,0,0,1
15.36,7,0.927,0,0,0,1
46.4,13,0.232,1,0,0,1
52.29,9,0.562,1,1,1,0
46.62,3,0.658,0,0,1,1
34.15,4,0.807,0,0,0,1
16.22,7,0.637,0,1,1,1
32.64,7,0.581,0,0,0,0
222.47,20,0.634,1,0,1,0
38.68,11,0.791,0,0,0,0
105.3,8,0.442,0,0,1,1
38.83,5,0.75,0,0,0,0
98.99,5,0.619,0,0,1,0
36.44,9,0.734,0,1,0,0
63.09,13,0.228,0,0,1,1
50.75,13,0.134,0,0,1,1
51.07,15,0.059,0,0,1,1
128.28,27,0.6,1,1,1,1
54.2,3,0.638,0,0,0,0
62.32,15,0.317,0,0,0,1
131.46,19,0.611,0,0,0,1
88.56,3,0.772,1,0,0,1
81.0,4,0.737,0,0,0,1
29.48,5,0.839,0,0,0,0
15.14,6,0.657,1,0,0,0
124.14,20,0.199,0,0,1,1
8.15,8,0.962,0,0,0,1
125.46,4,0.686,0,0,0,1
36.77,4,0.702,0,0,1,0
46.73,11,0.157,1,0,0,1
36.33,3,0.596,0,0,0,1
33.07,8,0.758,1,0,1,1
46.47,5,0.889,0,0,0,0
38.54,9,0.882,0,1,1,0
7.48,6,0.863,0,0,1,0
7.91,7,0.743,0,1,1,0
53.78,17,0.319,0,0,1,1
22.66,6,0.657,0,0,1,0
4.71,4,0.625,0,0,0,1
13.35,8,0.947,0,0,0,0
109.27,24,0.356,0,1,1,1
12.68,25,0.865,0,0,0,0
131.08,7,0.169,0,0,0,0
76.08,16,0.583,0,1,1,0
56.56,3,1.0,0,0,0,0
22.25,5,1.0,0,0,1,0
47.65,4,0.909,0,0,1,0
61.07,3,0.667,0,1,1,0
47.52,14,0.719,1,0,0,0
11.73,7,0.515,0,0,0,1
26.84,4,0.781,0,0,0,1
98.47,4,0.727,1,0,0,0
27.69,5,0.935,0,0,0,0
61.21,6,0.725,0,0,1,0
962.51,3,0.398,1,1,1,0
27.27,7,0.834,0,0,0,1
52.61,19,0.547,0,0,0,0
75.54,20,0.108,0,0,0,1
65.15,5,0.834,0,1,1,0
36.87,8,0.671,0,1,1,1
20.61,8,0.454,1,0,0,0
95.86,9,0.599,1,0,0,1
120.58,6,0.69,1,0,1,0
15.14,8,0.252,0,1,1,1
46.96,13,0.089,0,0,1,0
102.58,12,0.478,0,0,0,1
29.79,17,0.122,1,0,0,1
28.7,1,0.669,0,0,0,0
58.74,26,0.009,0,1,1,1
84.4,19,0.083,1,0,1,0
36.09,2,0.932,1,0,0,0
28.11,20,0.711,0,0,0,1
83.17,16,0.217,0,0,0,1
89.74,20,0.268,0,0,0,0
54.71,7,0.665,0,1,1,0
158.0,5,0.571,0,1,1,1
55.59,2,0.74,0,0,0,0
55.59,6,0.616,0,0,1,0
27.69,2,0.646,0,0,0,0
37.33,17,0.052,0,0,0,1
73.86,9,0.595,0,0,0,1
19.27,16,0.609,0,0,0,0
32.33,5,0.701,0,0,0,1
103.67,15,0.424,0,0,1,1
32.05,11,1.0,0,0,0,1
22.34,11,0.225,0,0,1,1
71.22,4,0.682,0,1,1,0
29.9,1,0.674,0,0,0,0
12.99,4,0.741,0,0,1,0
70.91,12,0.053,0,0,1,1
8.43,6,0.742,0,0,1,0
28.08,16,0.21,0,0,0,1
25.45,6,0.486,1,0,1,1
24.86,8,0.494,1,0,0,1
53.81,3,0.641,0,0,1,1
11.22,11,0.712,0,1,1,1
32.69,8,0.609,1,0,1,1
126.62,29,0.208,0,0,0,1
38.23,3,1.0,0,0,1,0
20.29,4,0.859,1,0,1,0
38.28,6,0.674,1,0,0,1
59.03,10,0.274,0,0,0,1
11.05,3,1.0,0,0,0,0
36.52,6,0.601,0,0,0,0
46.19,11,0.746,1,1,1,1
48.63,2,0.731,0,0,1,0
58.73,21,0.194,0,0,0,1
62.93,6,0.826,0,0,0,1
90.59,8,0.834,0,0,1,1
15.72,10,0.976,1,0,1,1
60.2,4,0.678,1,1,1,0
10.44,5,0.536,1,1,1,0
54.84,3,0.767,0,0,0,1
3.53,8,0.545,0,0,0,1
81.64,8,0.454,1,1,1,1
21.19,16,0.276,0,0,1,1
40.33,7,0.391,0,1,1,1
10.34,5,0.961,0,0,0,0
37.9,7,0.871,0,0,0,0
29.83,8,0.766,1,0,0,1
40.6,6,0.638,0,0,0,0
50.01,13,0.188,1,0,1,1
126.37,10,0.967,0,0,1,0
16.85,4,1.0,0,0,0,0
14.93,10,0.384,0,0,0,1
18.65,9,0.578,1,0,1,0
146.84,12,0.076,0,0,0,1
10.13,4,0.74,0,0,0,1
14.2,5,0.618,0,0,0,0
63.04,19,0.245,0,0,0,0
13.19,4,0.777,0,0,1,0
19.89,7,0.1,0,0,1,1
58.09,13,0.24,0,0,1,1
9.16,15,0.869,0,1,1,0
34.0,4,0.536,0,0,0,0
26.29,5,0.597,0,0,0,1
17.48,8,0.738,0,0,0,1
14.06,4,0.812,0,0,1,1
1076.44,5,0.623,0,1,1,1
38.28,18,0.451,0,0,1,0
176.2,10,0.576,1,0,0,1
26.26,16,0.289,0,1,1,1
23.23,6,0.605,0,0,0,0
85.32,16,0.278,1,0,1,1
28.73,10,0.35,0,0,0,0
33.59,20,0.367,0,0,0,1
16.21,3,0.767,1,0,0,0
48.99,5,0.619,1,0,1,1
18.7,11,0.297,0,0,0,1
20.56,24,0.841,0,0,0,1
86.8,15,0.303,0,0,1,1
12.23,4,0.443,0,1,1,0
54.94,3,0.834,0,1,1,1
8.02,3,0.875,0,0,0,0
19.76,10,0.618,1,0,1,1
57.51,5,0.426,0,1,1,0
80.03,9,0.432,1,0,0,1
29.33,6,1.0,0,0,1,0
25.66,3,0.306,0,0,1,0
33.55,5,0.912,0,0,0,0
74.65,7,0.781,0,0,1,1
13.01,7,0.734,0,0,0,1
7.51,29,0.369,0,1,1,1
195.03,13,0.111,0,0,0,1
44.75,22,0.781,1,0,1,0
1100.09,3,0.641,0,0,0,0
21.55,6,0.739,0,1,0,0
899.52,5,0.465,1,1,1,0
16.77,5,0.722,0,0,0,0
30.6,21,0.541,0,0,0,1
122.51,17,0.071,0,0,1,1
15.88,15,0.687,0,0,0,0
44.83,9,0.265,0,0,1,0
94.21,13,0.263,0,0,1,0
51.26,8,0.548,1,0,1,0
159.72,6,0.838,0,0,1,0
28.71,6,0.834,0,0,0,0
97.88,18,0.519,1,0,1,1
121.62,5,0.711,0,0,1,0
37.47,9,0.54,1,0,0,1
44.5,4,0.888,0,0,0,0
38.93,3,0.54,0,0,0,0
83.98,34,0.085,1,0,1,0
14.75,8,0.687,0,0,0,0
18.81,8,0.821,0,1,1,0
17.53,6,0.837,1,1,1,0
87.42,2,0.617,0,0,0,0
6.72,7,0.795,0,0,0,1
41.68,2,1.0,0,0,1,1
6.63,7,0.842,0,0,0,0
31.68,5,0.601,0,0,0,1
58.67,5,0.329,0,1,0,1
42.22,13,0.303,0,0,0,0
53.94,15,0.148,0,0,0,1
60.49,12,0.317,0,0,1,1
36.46,7,0.945,0,0,0,1
146.77,20,0.418,0,0,0,1
57.39,5,0.93,0,0,0,1
106.05,5,0.757,0,0,1,1
58.2,19,0.298,0,0,0,1
327.49,1,0.88,0,0,0,1
40.31,8,0.653,0,0,1,1
50.28,6,0.616,0,0,0,0
78.23,12,0.384,0,0,0,0
2.55,5,0.431,0,0,0,1
12.08,5,0.603,0,1,0,0
115.86,16,0.06,0,0,0,1
24.74,14,0.112,0,0,0,0
27.07,6,0.853,0,0,0,0
30.26,27,0.348,0,0,1,1
33.09,2,0.726,0,0,1,0
18.26,3,0.778,0,0,0,1
14.08,14,0.911,0,0,0,0
54.68,5,0.727,0,1,1,0
887.68,9,0.624,0,0,1,1
896.04,14,0.35,0,0,1,0
8.9,5,0.945,0,0,0,0
20.93,6,0.724,0,0,0,0
28.05,6,0.758,0,0,1,0
26.7,11,0.355,0,0,1,1
56.25,25,0.724,0,0,1,0
31.06,3,0.689,0,0,1,0
50.42,4,0.643,0,0,0,0
81.91,5,0.656,1,0,0,0
35.73,8,0.542,0,1,0,1
55.92,5,0.708,0,0,1,0
25.35,6,0.364,0,0,0,1
63.14,10,0.705,0,1,1,0
67.94,4,0.649,0,0,0,1
54.12,8,0.671,1,1,1,0
35.85,5,0.393,0,0,0,1
27.03,6,0.824,0,0,0,1
13.98,2,0.71,0,1,1,1
15.44,5,0.809,0,0,0,0
14.7,6,0.962,0,0,0,0
82.12,5,1.0,0,0,1,1
130.58,6,0.668,0,0,1,0
13.95,18,0.397,0,0,0,1
70.26,11,0.36,1,0,0,0
34.5,1,1.0,0,0,0,0
47.85,9,0.268,1,0,0,1
17.35,6,0.924,0,0,0,1
92.17,6,0.64,0,0,0,1
39.14,4,0.864,0,0,0,1
8.6,6,0.486,0,0,1,1
35.17,6,0.835,0,1,1,0
43.28,5,0.773,0,0,0,1
79.52,12,0.287,0,0,0,1
45.94,10,0.639,1,0,1,0
70.07,3,0.927,1,0,1,0
74.44,9,0.652,0,1,1,0
23.73,4,0.66,0,0,0,1
38.63,13,0.0,0,0,0,1
8.08,2,0.808,0,0,0,1
63.24,2,0.691,0,0,0,1
34.21,2,0.759,0,0,0,0
75.82,5,0.559,1,1,1,1
160.15,13,0.254,0,0,1,0
37.83,13,0.456,1,0,0,1
41.51,10,0.365,0,0,1,1
17.98,6,1.0,0,0,0,0
22.01,12,0.604,1,0,0,0
23.29,19,0.489,0,1,1,1
69.16,4,0.682,0,0,0,1
80.55,4,0.899,0,1,1,0
8.82,4,0.657,0,1,1,0
14.64,6,0.879,0,0,0,0
55.59,4,0.933,0,0,0,1
25.84,4,0.97,0,0,0,0
57.13,1,0.711,0,0,1,0
21.85,19,0.394,0,0,1,1
22.69,3,0.778,0,0,0,1
54.56,2,0.874,0,0,0,1
46.33,8,0.59,1,1,1,0
53.49,3,0.846,0,0,1,0
16.12,13,0.098,1,0,1,1
3.04,11,0.378,1,0,1,1
83.33,7,0.657,1,0,1,1
13.21,4,0.621,1,0,0,0
58.52,3,0.716,0,0,0,1
74.85,4,0.818,0,0,0,0
10.24,6,0.772,1,0,0,0
105.51,23,0.417,0,0,1,1
43.54,11,0.664,0,0,0,0
35.34,4,0.809,1,1,1,0
46.24,12,0.15,0,0,0,1
22.89,5,0.532,0,0,0,0
7.84,8,0.663,1,1,0,0
43.25,4,0.817,0,0,0,0
28.02,15,0.528,0,0,0,0
33.97,6,0.339,0,0,1,1
104.66,6,0.413,0,0,0,0
88.16,8,0.047,0,0,1,0
114.38,7,0.681,0,1,1,0
27.8,6,0.86,0,0,0,1
16.34,8,0.44,0,0,0,0
62.51,3,0.541,0,0,0,1
41.38,5,0.759,0,0,0,1
12.33,19,0.434,1,1,1,1
14.98,5,0.856,0,0,0,0
56.53,12,0.356,1,0,0,1
42.99,14,0.176,0,0,0,1
55.52,11,0.078,0,0,1,0
15.99,4,1.0,0,0,0,1
26.5,9,0.203,1,0,1,1
46.65,10,0.492,1,0,1,1
3.66,4,0.501,0,0,1,1
32.71,7,0.885,0,0,0,0
66.49,10,0.07,0,0,1,1
85.84,9,0.238,1,1,1,1
58.22,8,0.809,0,1,0,0
112.52,10,0.883,0,0,0,0
28.93,11,0.696,1,0,1,0
43.05,6,0.851,0,0,0,0
99.34,6,0.703,0,1,1,0
56.16,12,0.352,0,0,1,0
21.85,2,0.56,1,0,1,0
131.62,15,0.728,1,0,0,0
15.46,10,0.333,0,0,1,1
37.99,5,0.366,0,1,1,1
114.69,18,0.581,0,1,0,1
74.17,4,0.866,0,0,1,0
21.45,11,1.0,1,0,0,0
79.84,29,0.404,1,0,0,1
20.45,28,0.659,1,1,1,0
44.74,15,0.073,0,0,1,1
11.07,5,0.942,0,0,0,0
16.9,8,0.889,0,0,0,0
74.92,9,0.202,0,0,1,1
17.51,7,0.957,0,0,0,0
52.59,13,0.054,0,0,1,1
54.36,9,0.609,0,0,1,0
9.41,7,0.532,0,0,0,1
53.53,4,0.758,0,0,0,0
30.23,6,0.857,1,0,0,0
41.86,14,0.274,1,0,0,1
86.37,2,0.863,0,0,0,1
1135.16,28,0.826,0,0,0,1
216.05,5,0.699,0,1,1,1
46.42,21,0.864,0,0,1,1
1018.2,3,0.962,0,0,0,0
78.36,15,0.0,1,0,1,1
67.93,21,0.372,1,0,1,1
142.82,11,0.078,0,0,1,1
63.78,4,0.942,0,0,1,1
50.8,4,0.502,0,0,1,0
89.77,4,0.572,0,0,1,1
